TARGET_FID,Img,target_x,target_y,COUNTYNAME,TOWNNAME,town_x,town_y
3170,28f4874b-a09d-485d-b9e0-d1e2de1ef271.jpg,0,0,臺中市,大安區,120.590065,24.3646622
3171,28fda9df-6336-4d33-9eb1-6f3969b965f4.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
3172,28ffb7bb-cfb2-44b9-9674-75a59b366da9.jpg,0,-128,彰化縣,芳苑鄉,120.3408279,23.9579506
3173,290a88a2-bd3c-4b15-835b-e2caf3435ce7.jpg,0,0,屏東縣,新園鄉,120.449707,22.5161438
3174,294ef837-e0c6-4e6b-911b-e6c9eedf0a95.jpg,0,0,屏東縣,潮州鎮,120.5568008,22.5365181
3175,296b8565-ab8b-4722-9a32-e0d419ba0ce9.jpg,0,0,臺中市,大安區,120.590065,24.3646622
3176,296e4ecc-47ac-4227-b730-bacf409efb70.jpg,0,-144,雲林縣,大埤鄉,120.4255524,23.6456852
3177,298ca311-c029-4f4e-ac37-3f23bb1a516b.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
3178,299ad311-2abb-4620-b39c-8f2c537abdd1.jpg,0,0,彰化縣,大城鄉,120.2952423,23.8594379
3179,299ca9af-073d-427d-830b-9a3bb3290b4c.jpg,0,-116,彰化縣,芳苑鄉,120.3408279,23.9579506
3180,29a21385-2f1c-4203-8522-dff098d18f41.jpg,0,0,南投縣,草屯鎮,120.7321014,23.9833641
3181,29a517f2-176b-4996-b41f-fffbd94d361e.jpg,0,0,臺南市,南化區,120.5441742,23.1152229
3182,29ab9f57-05f0-46fa-bb0d-2c6f7aceab5a.jpg,0,0,彰化縣,竹塘鄉,120.4136505,23.8506813
3183,29ad7603-802c-442f-ad38-cace163db325.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
3184,29b0a888-eec5-40d4-889c-c44f552ef86a.jpg,0,0,雲林縣,土庫鎮,120.3647156,23.6912041
3185,29b61bb8-32cf-45f9-9f7f-c5ac096ee978.jpg,0,0,臺東縣,大武鄉,120.8982391,22.3829403
3186,29b890a6-3388-41ab-83a3-cc9f45edc2b6.jpg,0,-102,嘉義縣,太保市,120.3439331,23.4730034
3187,29c156c6-44c2-47ed-8ffa-03dd6fe209b2.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
3188,29c1dfbd-a41e-4eff-9585-c87d42de5351.jpg,0,0,嘉義縣,新港鄉,120.3482819,23.545908
3189,29c2e2aa-8eb6-42e7-bca2-4402942cd8b1.jpg,0,0,嘉義縣,中埔鄉,120.5365295,23.4041824
3190,29c5b4d9-3917-434c-b33e-4644aa0f4649.jpg,0,0,彰化縣,田中鎮,120.5903549,23.8573418
3191,29c696ef-86a4-43d1-bc25-5c1134305088.jpg,0,-116,嘉義縣,鹿草鄉,120.3045425,23.4082069
3192,29ce018f-80a1-43c4-ba12-51a6ee30a982.jpg,0,-174,嘉義縣,中埔鄉,120.5365295,23.4041824
3193,29d5051d-ead9-455f-a90b-aae712b66e37.jpg,0,0,高雄市,大寮區,120.4111404,22.5929337
3194,29e1435b-e47e-4774-810a-15950b686340.jpg,0,0,彰化縣,二林鎮,120.4042206,23.9163017
3195,29e2b13f-9054-49ac-adec-8d8416fa2c54.jpg,0,-102,彰化縣,大村鄉,120.5586853,23.9921856
3196,29e84dad-c7e3-48bf-8ade-ab7b4d791a09.jpg,0,0,南投縣,國姓鄉,120.8675461,24.0313301
3197,29ed73bf-811e-4b86-bb37-168395bca115.jpg,0,0,屏東縣,來義鄉,120.6857224,22.5016785
3198,29fe60e5-c239-4849-b943-a3fb3b73af2a.jpg,0,-128,雲林縣,東勢鄉,120.2564087,23.6962242
3199,29ff532c-1837-4b24-80ed-b171294e171f.jpg,0,0,彰化縣,芳苑鄉,120.3408279,23.9579506
3200,300dcbd5-73e7-4702-9724-51beceefe73b.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
3201,301a4c2f-b26d-46f8-93dd-6b89d8ae7f0b.jpg,0,0,臺東縣,鹿野鄉,121.1570969,22.9518948
3202,303a8e88-cee6-4d5d-88db-48f0c20ebbc7.jpg,0,0,屏東縣,新園鄉,120.449707,22.5161438
3203,303ff78e-8977-4a36-97cc-6f17e41d9cbb.jpg,0,0,彰化縣,伸港鄉,120.4739609,24.1706295
3204,304a8f3e-8f13-4b98-ae85-57b47da49a3c.jpg,0,0,彰化縣,溪湖鎮,120.4831848,23.9518013
3205,305e8b39-b977-4d02-9074-953f2a89d683.jpg,0,0,雲林縣,崙背鄉,120.3339615,23.7785912
3206,307d2004-5915-461b-9d84-7ba224d8e10a.jpg,0,0,屏東縣,里港鄉,120.506134,22.7986412
3207,307d68f3-0a46-4b9b-b18d-18b2cfbe8d19.jpg,0,-144,高雄市,大樹區,120.4254074,22.7110958
3208,308cb037-fe5e-43c6-a54e-750cd7fb5b2e.jpg,0,0,雲林縣,褒忠鄉,120.3116074,23.7162247
3209,309f5c90-5e93-46ac-b5dd-3126855a9f86.jpg,0,0,臺南市,東山區,120.4441452,23.2784214
3210,30a01739-5868-4c7a-894e-e9a95777fa05.jpg,0,0,臺東縣,鹿野鄉,121.1570969,22.9518948
3211,30a7f1d2-e0e5-4fc4-8ebf-23f0cdba5290.jpg,0,0,嘉義縣,大林鎮,120.4807739,23.5989952
3212,30ac84b2-5561-4324-88d7-8e14afa4e086.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
3213,30aebdb0-fab8-4586-ac63-a0e824d4992f.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
3214,30b35f7c-3985-4634-8eb5-02f785024eef.jpg,0,-116,桃園市,觀音區,121.114212,25.027483
3215,30bc5c7b-e7ba-454e-b744-3b7a2f1ea3ab.jpg,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713
3216,30c36e65-1296-4c03-843c-1b90875b2c64.jpg,0,0,雲林縣,崙背鄉,120.3339615,23.7785912
3217,30cba90a-86d5-4bec-be74-46e8c8f87594.jpg,0,0,屏東縣,林邊鄉,120.5113297,22.4400635
3218,30d84f52-5410-4e85-901b-e38dd37446a1.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
3219,30d87b63-75af-4bf3-974d-7fca518202ca.jpg,0,-144,彰化縣,二林鎮,120.4042206,23.9163017
3220,30dc5b9c-5d08-419c-bcac-795e12fc88be.jpg,0,0,雲林縣,四湖鄉,120.1938248,23.6463451
3221,30e055fd-70bd-4056-bb7a-2279ad563448.jpg,0,-116,彰化縣,埔心鄉,120.5342712,23.9528713
3222,30e0b499-49b7-4d7b-925d-8eb12ec98411.jpg,0,0,臺中市,沙鹿區,120.5837555,24.2343445
3223,30e1e29b-3155-4722-8868-0f7cc78d1b60.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
3224,30e5d6da-3f8b-495b-b1d0-97f39c1dd2d5.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
3225,30e942ea-78dc-4482-99ff-f20b0502fd9a.jpg,0,0,彰化縣,溪湖鎮,120.4831848,23.9518013
3226,30ed3ff4-373b-43f6-89ca-9a975ff1ac1d.jpg,0,-102,雲林縣,四湖鄉,120.1938248,23.6463451
3227,30ef9a9e-0f8c-49fa-be7d-4c90e6829057.jpg,0,-144,彰化縣,二林鎮,120.4042206,23.9163017
3228,30f07024-15cf-4154-aafc-51cdb2cf52c5.jpg,0,0,屏東縣,萬丹鄉,120.4769592,22.5881939
3229,30f19a98-7680-44bd-ba43-f7c9db91e424.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
3230,30f5c585-3b15-42b9-a5ef-834a2f0d2f1e.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
3231,310ddf05-f52b-479d-862d-548640a14daa.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
3232,310e1147-af0e-4869-ae44-613cf7d370bc.jpg,0,0,屏東縣,竹田鄉,120.5278702,22.5896854
3233,311f0462-27b1-4577-9d4a-d0b86cd227e0.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
3234,312ab47c-74ca-46f0-af1b-08f7f24ebcd1.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
3235,312d355b-5e02-4f4e-89cf-d9382c4f1c00.jpg,0,0,雲林縣,褒忠鄉,120.3116074,23.7162247
3236,314aef17-cc6c-4a42-a59c-48b42eee510e.jpg,0,-429,南投縣,埔里鎮,120.9625702,23.9790077
3237,314e4c23-bc96-4501-b627-a0306289fa26.jpg,0,-144,南投縣,名間鄉,120.6774521,23.8511734
3238,315bfa47-8511-432e-a2ba-40c038113518.jpg,0,0,雲林縣,土庫鎮,120.3647156,23.6912041
3239,316dfbc9-cb1e-4ee8-99a6-3a181dbd20fd.jpg,0,0,屏東縣,萬丹鄉,120.4769592,22.5881939
3240,316f5f3d-e349-4a89-ad42-40c0a354c00f.jpg,0,0,雲林縣,水林鄉,120.2352676,23.5617218
3241,318aad96-f1fb-40a7-a0fd-949274fe3b85.jpg,0,0,彰化縣,溪湖鎮,120.4831848,23.9518013
3242,319bb1ca-1aeb-4446-81cc-4f77a212dede.jpg,0,0,屏東縣,東港鎮,120.4737549,22.4614105
3243,319f7f9d-4e3c-4a5f-8277-4cb9d18940e3.jpg,0,0,彰化縣,芳苑鄉,120.3408279,23.9579506
3244,31a1bf9d-e3c0-4ac8-9fbd-54124d3be6dc.jpg,0,0,南投縣,國姓鄉,120.8675461,24.0313301
3245,31a2e799-5231-4d85-a3be-527f095a9eee.jpg,0,-144,臺南市,楠西區,120.5170364,23.1789608
3246,31a3d12d-6708-4884-867b-d7d8a2527951.jpg,0,0,雲林縣,莿桐鄉,120.5290298,23.7698288
3247,31ac4dd6-5655-4917-ad6c-d1a8b2c0ad04.jpg,0,0,雲林縣,崙背鄉,120.3339615,23.7785912
3248,31af1df6-e651-4974-afc2-cd6796db2f27.jpg,0,0,桃園市,蘆竹區,121.2830658,25.0610275
3249,31af4922-958f-424e-8469-21298b63bf7f.jpg,0,0,屏東縣,新園鄉,120.449707,22.5161438
3250,31af6ee0-9466-44cb-9ca2-c35efd1d5eb0.jpg,0,-144,彰化縣,芳苑鄉,120.3408279,23.9579506
3251,31b238eb-9a40-48a8-8543-9f5b4c904181.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
3252,31b3caf8-343a-4855-953a-814af97da09c.jpg,0,0,彰化縣,竹塘鄉,120.4136505,23.8506813
3253,31b5b933-2db1-4029-a747-287710d2ab2c.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
3254,31bca19d-05ed-43ea-b50d-b4387d5c9871.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
3255,31bcc4e6-4ec3-4822-a4d6-f96b5ef992ba.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
3256,31c239ef-c532-44cd-98ad-bcd8e83f9f78.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
3257,31c32663-4072-4851-8c61-2a0d9d498d20.jpg,0,0,南投縣,草屯鎮,120.7321014,23.9833641
3258,31c9490c-f4f1-491a-95c8-adc5db6f0ccb.jpg,0,0,雲林縣,水林鄉,120.2352676,23.5617218
3259,31d227ce-15d1-4987-a953-3a33e7cebc19.jpg,0,-144,臺東縣,東河鄉,121.2517548,22.9797649
3260,31dcbdf2-25c3-4ec6-b13f-35ad150f7331.jpg,0,-144,彰化縣,二林鎮,120.4042206,23.9163017
3261,31ec6b2e-2a7e-4f14-98b9-951183b63672.jpg,0,0,彰化縣,埔鹽鄉,120.4594345,23.9921265
3262,31f1577c-a5fc-4b4a-87ff-b96fac2a8995.jpg,0,0,彰化縣,二林鎮,120.4042206,23.9163017
3263,31f3bd47-2e45-4f3d-b45f-ea495b2036b0.jpg,0,0,彰化縣,大城鄉,120.2952423,23.8594379
3264,31f757fa-5119-429e-9286-0329a15bf210.jpg,0,0,屏東縣,竹田鄉,120.5278702,22.5896854
3265,320acaa3-4982-416b-8635-c45a71feafb7.jpg,0,-174,嘉義縣,中埔鄉,120.5365295,23.4041824
3266,323d2eda-8237-4de3-90a1-be89336d69fc.jpg,0,0,臺南市,東山區,120.4441452,23.2784214
3267,323d2f29-9497-4ada-b829-93ffc7c921e7.jpg,0,0,嘉義縣,新港鄉,120.3482819,23.545908
3268,323e4c10-a316-418d-b26d-a4f7f135e766.jpg,0,0,雲林縣,二崙鄉,120.3964539,23.7926483
3269,324b99a6-12e4-42ea-9ceb-4e3b3ba142e0.jpg,0,0,臺南市,歸仁區,120.2930679,22.9468937
3270,324eaa05-d58a-44b4-a81a-09c5750cd489.jpg,0,0,花蓮縣,吉安鄉,121.5648117,23.9555264
3271,325bf395-12d2-4d4e-ab0d-3cc82c5bf680.jpg,0,0,高雄市,大寮區,120.4111404,22.5929337
3272,325dd952-960d-4078-af30-7b71f9988f68.jpg,0,0,桃園市,八德區,121.2913208,24.9497337
3273,326eea9a-1ac3-4104-b276-b11f84bc5317.jpg,0,0,新竹市,東區,120.99263,24.7904205
3274,328a30a0-531e-488c-accc-00195a084caa.jpg,0,-144,彰化縣,大城鄉,120.2952423,23.8594379
3275,328d285c-6e6a-42ad-95d9-5baf623414fc.jpg,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713
3276,329aa3d2-fc0b-4c65-b89c-eaa2c7dc352a.jpg,0,0,桃園市,楊梅區,121.1291656,24.9183025
3277,32ba03a8-9f2d-4d72-abe2-ec3735c117ee.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
3278,32bf4377-8956-4377-8790-b482404abbb0.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
3279,32c70154-1363-43a4-afd2-e1309098037e.jpg,0,0,嘉義縣,六腳鄉,120.2714767,23.510273
3280,32c76cb8-f09f-49f6-9fea-4db6c78a56a7.jpg,0,0,臺東縣,鹿野鄉,121.1570969,22.9518948
3281,32cb9c10-7b59-4c8f-842d-8e17e46f5ce2.jpg,0,-128,新竹縣,湖口鄉,121.0517044,24.885767
3282,32d191b8-3e4f-4777-9fa5-f4aedd46e098.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
3283,32d98ca9-d925-4be6-9a05-a2a0e2e79a80.jpg,0,0,苗栗縣,頭份市,120.9189529,24.6763897
3284,32d9e9dc-d498-433a-ab77-98409ef2b374.jpg,0,0,雲林縣,二崙鄉,120.3964539,23.7926483
3285,32db8a64-d867-4609-95d3-a4f7a4429279.jpg,0,0,嘉義縣,溪口鄉,120.4010239,23.5936184
3286,32dc4a68-c076-4bea-8275-0ea3f3a73461.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
3287,32df738a-ff34-447f-9373-e9102242cac9.jpg,0,-174,雲林縣,元長鄉,120.3279495,23.6425228
3288,32e52efb-8f1d-40dc-ae6f-861e662fdf1e.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
3289,32f2c9a4-2b26-4289-bcc1-d3adb2c60e76.jpg,0,-102,雲林縣,西螺鎮,120.4580765,23.77952
3290,32f41c76-933e-4079-92a6-ca86231c3860.jpg,0,0,屏東縣,來義鄉,120.6857224,22.5016785
3291,32f45d62-cbfe-4943-9e9b-e59c37732483.jpg,0,-144,臺東縣,東河鄉,121.2517548,22.9797649
3292,32fca695-06b3-419b-95c4-064650d0ded4.jpg,0,0,彰化縣,溪州鄉,120.5224915,23.827343
3293,331f8f2c-28a3-4d65-9f95-6048654d8021.jpg,0,0,嘉義縣,大林鎮,120.4807739,23.5989952
3294,332b8c70-97e6-4114-a33f-5530ccf2712f.jpg,0,0,雲林縣,口湖鄉,120.1413803,23.5540924
3295,332e9bd7-b1ae-4ff4-84a5-7888d1232edc.jpg,0,0,屏東縣,萬巒鄉,120.6018372,22.5824432
3296,333da924-8a9f-4729-b43a-b05e974f970e.jpg,0,0,屏東縣,萬丹鄉,120.4769592,22.5881939
3297,333f4c9b-1f43-4b35-b63b-ac21cc8b9eb3.jpg,0,-144,嘉義縣,竹崎鄉,120.5965652,23.5038433
3298,333fa204-6a76-45a1-9d4b-2ca15eab63c8.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
3299,335faea0-1e09-4bf8-b8b8-b3d357eb302c.jpg,0,0,彰化縣,溪湖鎮,120.4831848,23.9518013
3300,336d2d75-680f-4baf-9e24-b1e2fa7ecfde.jpg,0,0,彰化縣,永靖鄉,120.5415955,23.9214935
3301,339b7271-f5ed-48a3-9207-e1308fc387db.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
3302,339e451b-7f18-44ff-a2cc-4093447af06f.jpg,0,0,屏東縣,竹田鄉,120.5278702,22.5896854
3303,33a28a7d-a82e-4985-996b-1a92c0756060.jpg,0,0,彰化縣,田尾鄉,120.5223236,23.9006577
3304,33a30805-adce-4a0d-9066-c460bc67b954.jpg,0,0,臺南市,東山區,120.4441452,23.2784214
3305,33a42863-e292-4c32-8d6d-7af8d6760951.jpg,0,0,雲林縣,土庫鎮,120.3647156,23.6912041
3306,33a7be8c-801e-4823-a4f7-960bb2be149f.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
3307,33aa8146-0bd3-41b7-ac40-d3032af00405.jpg,0,0,臺南市,南化區,120.5441742,23.1152229
3308,33af4ead-445b-4fdf-9d81-900276bb76e2.jpg,0,0,彰化縣,二林鎮,120.4042206,23.9163017
3309,33b01f12-ad3e-4b8c-9616-d6351ebed7d3.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
3310,33b10f9e-8741-4c89-9ac3-6b0a8753c626.jpg,0,0,雲林縣,東勢鄉,120.2564087,23.6962242
3311,33c57754-aa0f-4349-9e04-8fcfa2997e92.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
3312,33c602c2-1dd0-40f6-b4b4-1a24718d87b9.jpg,0,0,雲林縣,崙背鄉,120.3339615,23.7785912
3313,33db9864-4f08-4b33-b6f7-511975acb662.jpg,0,0,彰化縣,福興鄉,120.4227676,24.0330505
3314,33dbf62d-624f-4669-954f-766dc116f0f1.jpg,0,0,彰化縣,二林鎮,120.4042206,23.9163017
3315,33dd3f8e-e32c-4e6f-b2be-43d21b7bccd0.jpg,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713
3316,33df7d8f-838a-45ba-96b0-4fd140988e23.jpg,0,0,桃園市,觀音區,121.114212,25.027483
3317,33dfbf5e-14eb-44f4-b5b2-583dd5784e5e.jpg,0,0,彰化縣,二林鎮,120.4042206,23.9163017
3318,33e07bb4-067a-4aaa-84cb-8fce179f71e5.jpg,0,0,桃園市,平鎮區,121.2140198,24.9212608
3319,33ec481b-18e6-474d-b547-0d2547590bbb.jpg,0,0,臺南市,東山區,120.4441452,23.2784214
3320,33f525b9-65d8-434b-9f1c-01d7002138ac.jpg,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713
3321,33fb1d3b-1ce6-4d5e-b91a-235b1231227f.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
3322,341ea687-2ce7-477b-bbc5-bb0e69d0339d.jpg,0,-128,彰化縣,大城鄉,120.2952423,23.8594379
3323,341ef1df-d7a3-471a-ba15-846acddbd1d5.jpg,0,-174,高雄市,大樹區,120.4254074,22.7110958
3324,344e954c-0aa6-4693-8a9a-aed7019c249c.jpg,0,0,高雄市,大寮區,120.4111404,22.5929337
3325,347a2d5f-fedf-44c0-886f-aaee65c50473.jpg,0,0,嘉義縣,中埔鄉,120.5365295,23.4041824
3326,347ee4b0-dc46-4e7b-aa5f-454311d09d51.jpg,0,0,彰化縣,埤頭鄉,120.4675598,23.8824368
3327,348b50d5-1ccf-4a5e-8ed3-e1f7b92d8493.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
3328,348f9117-eaa0-4733-a493-e42fc425f127.jpg,0,0,高雄市,大寮區,120.4111404,22.5929337
3329,349cff55-fa6d-4cbe-91b1-49bbafcd8ceb.jpg,0,-174,雲林縣,四湖鄉,120.1938248,23.6463451
3330,34a86df5-19c9-4029-bf0c-dbb85e7cd0da.jpg,0,0,彰化縣,溪州鄉,120.5224915,23.827343
3331,34ce668d-b542-4c89-b47d-079ce1f21c17.jpg,0,-144,雲林縣,東勢鄉,120.2564087,23.6962242
3332,34d9e39e-db03-41bd-93e8-c1cdd04ea51a.jpg,0,0,雲林縣,口湖鄉,120.1413803,23.5540924
3333,34dd1f3b-21a4-4e0c-a5df-ecce5e0df7ac.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
3334,34ddce08-5371-436c-b2a2-a857cb9d6f0a.jpg,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713
3335,34e6595f-bc2f-4361-85fa-210666841c00.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
3336,34e9cf5a-fe75-411b-9682-010ce06bf0ca.jpg,0,-128,彰化縣,埔心鄉,120.5342712,23.9528713
3337,34eae4b3-95d6-4df2-a109-7646e89241bd.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
3338,34f743b5-55a4-4257-a9ad-3ffbf5054b52.jpg,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713
3339,34f79b34-4862-4ad3-b05b-ed7800f9166a.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
3340,350da6e6-b68b-4687-bc1b-f1fc950e20b2.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
3341,352c5d88-9f07-42ce-86be-ab8c0732c431.jpg,0,0,雲林縣,莿桐鄉,120.5290298,23.7698288
3342,354ef1e6-2d4c-4389-92fd-019e0884dc08.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
3343,356d4c7d-6073-4ff7-8d3e-729aacb956f5.jpg,0,0,彰化縣,芳苑鄉,120.3408279,23.9579506
3344,358d5adc-ea8f-43ef-be73-4551f98fddce.jpg,0,-116,嘉義縣,中埔鄉,120.5365295,23.4041824
3345,359e14e2-0eca-43e2-8cc5-2c3a1c44df06.jpg,0,0,雲林縣,二崙鄉,120.3964539,23.7926483
3346,35a36e21-07a8-44e7-91e7-9f17151a6969.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
3347,35a48d9e-b40c-4cc0-aa8d-cf41d9dac162.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
3348,35a81c4d-3588-42ad-8596-eb9435f5fc70.jpg,0,0,彰化縣,和美鎮,120.5112076,24.1138687
3349,35a898f3-8807-4aa8-ad7c-e318e45d9263.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
3350,35b2bfc4-9eda-4562-9a4f-14ec7fbca1d4.jpg,0,0,彰化縣,伸港鄉,120.4739609,24.1706295
3351,35b45dd2-7a32-4b49-86dd-9d96bd87ce38.jpg,0,-128,彰化縣,竹塘鄉,120.4136505,23.8506813
3352,35c2dd00-4e97-4a9d-82a2-66185c50376e.jpg,0,0,臺中市,龍井區,120.5243378,24.2018719
3353,35ca573a-1106-4d94-b9c8-7afe9b7f1c09.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
3354,35d9a5c3-5a75-4ecd-bcae-f35d4c3b4f3a.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
3355,35dfde93-12a0-4465-aac4-03d54d67a2cc.jpg,0,-144,臺東縣,東河鄉,121.2517548,22.9797649
3356,35edca87-10c0-48e5-9b89-3e75aea4b7e1.jpg,0,0,雲林縣,崙背鄉,120.3339615,23.7785912
3357,35eefc85-2681-4220-9ae7-12b0c597f9e9.jpg,0,0,彰化縣,二林鎮,120.4042206,23.9163017
3358,35f368f2-14ff-43b7-8e29-98d72ee54765.jpg,0,0,屏東縣,萬丹鄉,120.4769592,22.5881939
3359,35fa5efe-2c35-4d35-9e9b-63aff1517535.jpg,0,0,彰化縣,二林鎮,120.4042206,23.9163017
3360,360ef6f8-8db9-4ba6-9075-f69f5057985f.jpg,0,0,彰化縣,芳苑鄉,120.3408279,23.9579506
3361,361fe7a6-8901-4413-ae5c-d23f03c142c7.jpg,0,0,彰化縣,和美鎮,120.5112076,24.1138687
3362,362a53c0-ba61-4ee8-93aa-9143233b2f1f.jpg,0,0,屏東縣,里港鄉,120.506134,22.7986412
3363,363ea763-d3fd-4266-adfa-04f4468f5c7a.jpg,0,0,臺東縣,鹿野鄉,121.1570969,22.9518948
3364,364e49a8-8307-45d5-9567-67c92dbd6f5b.jpg,0,0,臺南市,東山區,120.4441452,23.2784214
3365,364e8bea-e184-4389-828f-fa11e23996ea.jpg,0,0,雲林縣,崙背鄉,120.3339615,23.7785912
3366,367e646b-0cc6-4f7d-8f6e-eeb2e5e3fe64.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
3367,368ba11a-0c83-4ac1-99a3-d0aa3791567c.jpg,0,0,雲林縣,北港鎮,120.2940063,23.592289
3368,369caca4-11b4-45b7-8388-0321ddfc79f4.jpg,0,-116,雲林縣,四湖鄉,120.1938248,23.6463451
3369,36a52d62-0112-43d5-8676-2cdd6cbaddde.jpg,0,0,雲林縣,西螺鎮,120.4580765,23.77952
3370,36a75c63-8cfa-49b4-a383-f7cea782b181.jpg,0,-144,彰化縣,社頭鄉,120.6022034,23.9054585
3371,36a953c6-e24d-4091-bb22-d5730cf05d8d.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
3372,36a99344-a6f1-47ec-9e81-1b81d972326f.jpg,0,0,嘉義縣,大林鎮,120.4807739,23.5989952
3373,36aba017-b9c4-4ac9-8d91-d83c171d4d5b.jpg,0,0,花蓮縣,吉安鄉,121.5648117,23.9555264
3374,36abc73b-299e-4b26-b2bc-cea5139154f7.jpg,0,0,雲林縣,東勢鄉,120.2564087,23.6962242
3375,36ac0565-c23b-49c3-bad8-0ca810a779f0.jpg,0,0,雲林縣,虎尾鎮,120.429306,23.7167091
3376,36ad1bb7-cbe7-4fcb-b82f-54c63d5477b4.jpg,0,0,雲林縣,東勢鄉,120.2564087,23.6962242
3377,36ad6f4f-148c-496e-93ee-f92fb3f8bb02.jpg,0,0,彰化縣,大村鄉,120.5586853,23.9921856
3378,36b10cd4-7c8e-4a2d-9d1d-b6ae0d78f32a.jpg,0,0,雲林縣,二崙鄉,120.3964539,23.7926483
3379,36bb7d80-71c0-4305-8103-a90dd8982b64.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
3380,36ccec8b-d7d0-404a-bbac-c2cc29780372.jpg,0,0,屏東縣,新園鄉,120.449707,22.5161438
3381,36cf609a-1131-4cd1-a0fc-e1dda918c104.jpg,0,0,屏東縣,潮州鎮,120.5568008,22.5365181
3382,36d30783-bee6-470f-bb0b-31a15f2dfa1e.jpg,0,0,新竹市,東區,120.99263,24.7904205
3383,36d6fbfc-e331-4eb2-b55f-e9d3ad0b8036.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
3384,36d9ebd8-8673-4f7c-bdc3-5cd974e3a81a.jpg,0,-102,彰化縣,福興鄉,120.4227676,24.0330505
3385,36dc7dba-b2b4-4038-82d0-4744f10d9af8.jpg,0,0,彰化縣,伸港鄉,120.4739609,24.1706295
3386,36e235f3-70b7-4af1-8643-2b311cdd0313.jpg,0,-144,彰化縣,社頭鄉,120.6022034,23.9054585
3387,36e885b7-e3e3-45dc-b5d9-fac039ff4de4.jpg,0,0,雲林縣,斗六市,120.5600815,23.7066097
3388,36eb12b7-d72f-4e90-91ed-43d7538bc71f.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
3389,36f1080e-7f8a-4755-a094-2df69d01db6c.jpg,0,0,彰化縣,大城鄉,120.2952423,23.8594379
3390,36f69516-35d9-42ac-940a-b824a538ca77.jpg,0,0,彰化縣,二林鎮,120.4042206,23.9163017
3391,36f6f7c8-b944-45e1-bc7e-1e505faded4b.jpg,0,0,彰化縣,伸港鄉,120.4739609,24.1706295
