TARGET_FID,Img,target_x,target_y,COUNTYNAME,TOWNNAME,town_x,town_y
915,14611be7-a020-4916-881b-400d681c7ec7.jpg,0,-144,彰化縣,大城鄉,120.2952423,23.8594379
916,14636769-1c2d-41c8-b19d-dc5fae86c03a.jpg,0,-144,臺東縣,東河鄉,121.2517548,22.9797649
917,1463d0b4-6b71-40dc-a724-7e2719eaaa35.jpg,0,-144,屏東縣,高樹鄉,120.6017685,22.8100128
918,1464271d-6864-4e5a-bcf5-582f15bdecf6.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
919,1465b9cb-f78c-4eec-926b-6e1f16203ef7.jpg,0,0,臺南市,東山區,120.4441452,23.2784214
920,1468da38-9d44-4c07-8e44-d180df302a0f.jpg,0,0,臺中市,外埔區,120.6650391,24.3356228
921,146a0cda-c708-4eb2-af0e-f308a37d07e6.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
922,146afb7a-28f3-40a2-8173-785b63c4e56c.jpg,0,0,花蓮縣,吉安鄉,121.5648117,23.9555264
923,146cc090-2dfc-4483-9196-ddd4208c3ce2.jpg,0,-144,雲林縣,元長鄉,120.3279495,23.6425228
924,146dc85d-1f97-4527-9b81-66e88922f306.jpg,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713
925,146e89f4-6b75-4060-a381-d2efc975d663.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
926,146f997e-3d89-40ab-b4d4-e9d444d9d451.jpg,0,-102,彰化縣,福興鄉,120.4227676,24.0330505
927,14714182-0aa1-475e-9ac7-e7ff6c38a762.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
928,147e66f9-0d94-4ba8-9d54-b3476fd811c0.jpg,0,0,彰化縣,大城鄉,120.2952423,23.8594379
929,1490c256-a93d-4afa-a9e1-3c3a9ca31b32.jpg,0,0,彰化縣,埤頭鄉,120.4675598,23.8824368
930,14a3c9d0-82eb-4a77-a66e-bcf5c377a71d.jpg,0,0,高雄市,大樹區,120.4254074,22.7110958
931,14a40ecb-5c36-4dd2-a038-3f35ac080a67.jpg,0,-128,彰化縣,二林鎮,120.4042206,23.9163017
932,14aaf490-b6fd-436d-88a1-9884c80c859a.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
933,14ab4811-364e-488f-a7d9-55d8a4786343.jpg,0,0,桃園市,楊梅區,121.1291656,24.9183025
934,14ae68a1-30ad-46c5-8b88-eac764a5e8f3.jpg,0,0,臺南市,下營區,120.2648392,23.231142
935,14b0c4ce-f734-4ccf-a322-98a3560dfd41.jpg,0,0,嘉義縣,中埔鄉,120.5365295,23.4041824
936,14c7313c-581d-4e58-a49a-bdbf17917a04.jpg,0,-174,雲林縣,北港鎮,120.2940063,23.592289
937,14cdb380-8441-438e-8f38-7b93132d4287.jpg,0,0,屏東縣,里港鄉,120.506134,22.7986412
938,14cf0888-36c2-4fba-bcda-f1e1f4349941.jpg,0,0,屏東縣,萬丹鄉,120.4769592,22.5881939
939,14d14304-6937-443d-be58-2cee7cd0f54a.jpg,0,0,彰化縣,伸港鄉,120.4739609,24.1706295
940,14d9fd5a-f8da-45e1-80a1-da0c7b749215.jpg,0,0,雲林縣,四湖鄉,120.1938248,23.6463451
941,14e74240-35e1-46e2-b1f3-815950ece36a.jpg,0,0,彰化縣,芳苑鄉,120.3408279,23.9579506
942,14f646d8-7aac-45a8-88d4-08377e48c9b5.jpg,0,0,雲林縣,虎尾鎮,120.429306,23.7167091
943,14f9e78e-7713-4e39-b1eb-50903f8d2698.jpg,0,0,屏東縣,南州鄉,120.5180588,22.4799023
944,14fbea3b-cadd-40bc-b28e-41ee89981ad3.jpg,0,0,雲林縣,崙背鄉,120.3339615,23.7785912
945,1500a127-0509-4364-8b0c-30a427a7cfc2.jpg,0,0,彰化縣,田尾鄉,120.5223236,23.9006577
946,15054c14-59f5-44b4-b2eb-ca24093f1dc0.jpg,0,0,臺東縣,鹿野鄉,121.1570969,22.9518948
947,151ff6ac-cafd-436d-a4f3-5a16a40170fb.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
948,1526d62a-97cf-4f95-9982-f2a246efeefd.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
949,152c371d-4098-4cb6-b625-c78fb649b130.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
950,15403d40-d74f-4c45-9d10-2ea8abda44fa.jpg,0,-102,彰化縣,員林市,120.5930939,23.9566021
951,1541b207-6067-40d7-94ab-622d31fba2a5.jpg,0,0,南投縣,中寮鄉,120.7860184,23.9060516
952,1549cc02-58e1-4c99-8cc2-15aea3594e99.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
953,1558af31-1b60-4b4a-9fc9-fc27733440ef.jpg,0,0,臺東縣,東河鄉,121.2517548,22.9797649
954,155bd84d-9c04-40ce-9eac-38e9a8069be3.jpg,0,-128,彰化縣,永靖鄉,120.5415955,23.9214935
955,15636de6-e8b8-4918-89b6-7d4caaf9236a.jpg,0,0,彰化縣,埔心鄉,120.5342712,23.9528713
956,1567567e-a162-4100-af23-a0a7653f1b1e.jpg,0,0,彰化縣,永靖鄉,120.5415955,23.9214935
957,1579af22-968b-42b0-aee9-84044650ce7b.jpg,0,0,臺東縣,大武鄉,120.8982391,22.3829403
958,157e98f6-6090-4b69-b4fe-392bd3acf02d.jpg,0,0,彰化縣,二林鎮,120.4042206,23.9163017
959,1585506d-6231-4f73-a588-de26415ff82e.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
960,158d646d-2b9e-4bbd-af2c-abc5f39c0c26.jpg,0,0,彰化縣,花壇鄉,120.5597534,24.0301609
961,158e6034-27cb-47c8-abb0-44e20208f22d.jpg,0,0,臺東縣,鹿野鄉,121.1570969,22.9518948
962,15905b06-7cbd-4ac7-bb4b-40c065e030d1.jpg,0,0,屏東縣,里港鄉,120.506134,22.7986412
963,159207b7-4890-4ae7-a74d-d12140cc083a.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
964,159b18c7-0077-4726-9658-cbf7f7643657.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
965,159d91af-0b78-4288-bf47-9dcf3c14c59f.jpg,0,0,臺中市,清水區,120.57724,24.2936974
966,15a447a2-9180-4baa-bd43-311e2e6d2fb7.jpg,0,-144,南投縣,埔里鎮,120.9625702,23.9790077
967,15aefe86-f2a1-42b1-a49e-dc3ce516e161.jpg,0,0,雲林縣,二崙鄉,120.3964539,23.7926483
968,15b08839-bee7-4fac-89bd-edddc4775e54.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
969,15b5527c-a5b9-4e19-8956-d12d94a7eab9.jpg,0,-128,雲林縣,北港鎮,120.2940063,23.592289
970,15b86d16-ff0d-41bd-affb-271abaa4b31c.jpg,0,-144,彰化縣,二林鎮,120.4042206,23.9163017
971,15c10a06-7380-4a10-bdd8-3cb2f7802b77.jpg,0,-116,彰化縣,芳苑鄉,120.3408279,23.9579506
972,15c62a14-c7d4-4ede-aa26-d846a79811b9.jpg,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713
973,15ce5279-fb62-40af-a823-9893ef8507e9.jpg,0,0,屏東縣,萬丹鄉,120.4769592,22.5881939
974,15de9e67-f997-4628-b83b-f2ffeac6ebc1.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
975,15e74f4b-df79-47d3-95cd-0a0943f3aa9b.jpg,0,0,嘉義縣,中埔鄉,120.5365295,23.4041824
976,15e9bf47-66db-4b36-a831-9dc29157e575.jpg,0,0,屏東縣,新埤鄉,120.5846252,22.4868565
977,15ecba0b-b905-4440-a8b5-dea341a569f5.jpg,0,0,雲林縣,崙背鄉,120.3339615,23.7785912
978,15f5cd47-ab38-478f-8620-fb9d7841c20b.jpg,0,0,彰化縣,大村鄉,120.5586853,23.9921856
979,15ff500d-1367-4b45-b357-058d65c9f333.jpg,0,0,雲林縣,莿桐鄉,120.5290298,23.7698288
980,1609c164-1dba-40ab-8ee0-6ebd37d680d1.jpg,0,0,雲林縣,斗六市,120.5600815,23.7066097
981,162da7bd-6035-4803-8364-738be5c908a7.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
982,1630a015-e8ee-4d64-81fc-b8d2cf26b730.jpg,0,0,彰化縣,二林鎮,120.4042206,23.9163017
983,16314208-d756-4cfa-adfa-33054ada7bf8.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
984,1633c994-78cc-4aa4-ac0e-83a894734c85.jpg,0,0,屏東縣,里港鄉,120.506134,22.7986412
985,1635d8e6-6782-47b0-a1f9-135241c15d9d.jpg,0,-174,高雄市,大樹區,120.4254074,22.7110958
986,163739b1-0892-4da6-88c8-668e2f561c0f.jpg,0,-174,高雄市,大樹區,120.4254074,22.7110958
987,163cd1e7-26d3-4342-9ff3-d810a32e8d9c.jpg,0,-144,雲林縣,林內鄉,120.6154861,23.755867
988,16455434-2af3-49b2-ba30-f9fa340cf241.jpg,0,0,高雄市,大寮區,120.4111404,22.5929337
989,1653457b-8835-43a2-9257-2751e226d04b.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
990,165a47a2-103e-4c22-8cb5-a902fd0d51e5.jpg,0,0,花蓮縣,吉安鄉,121.5648117,23.9555264
991,165e5c81-1350-429a-9918-f463f5fecd59.jpg,0,0,屏東縣,里港鄉,120.506134,22.7986412
992,16606739-1d86-4279-bd85-f366e2bce6ff.jpg,0,0,南投縣,草屯鎮,120.7321014,23.9833641
993,1661d1f2-ecb5-4b54-b244-505e4c5caa33.jpg,0,-144,臺東縣,東河鄉,121.2517548,22.9797649
994,166d2c12-f012-41e4-9fa8-8c83094107cc.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
995,1670b616-acba-46e0-bcc9-5fc69779e603.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
996,1672f527-a646-48f7-a621-ff8cea59dcfc.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
997,167cec59-bfb9-455a-9f79-92e53203f542.jpg,0,0,臺東縣,鹿野鄉,121.1570969,22.9518948
998,167d2b2e-8fcf-482f-9e2e-af000285142e.jpg,0,-144,南投縣,埔里鎮,120.9625702,23.9790077
999,1683916a-9703-42eb-a716-542d0cf37af2.jpg,0,0,彰化縣,大城鄉,120.2952423,23.8594379
1000,168662ff-a8b4-4f44-995d-d3a7541610ca.jpg,-13,359,彰化縣,二水鄉,120.6286011,23.8093185
1001,169196e5-cf0f-41a6-b366-1b6302f080e3.jpg,0,0,雲林縣,四湖鄉,120.1938248,23.6463451
1002,1691e0e7-e529-4219-bb1f-eb6e35e034c6.jpg,0,0,雲林縣,崙背鄉,120.3339615,23.7785912
1003,16980ce3-f858-42d0-80e7-68200aa906b7.jpg,0,0,雲林縣,崙背鄉,120.3339615,23.7785912
1004,1698f1a0-1c20-400b-8417-e6a3cf5ac779.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
1005,1699c2fe-ceb5-41cc-a364-834746762bb9.jpg,0,0,嘉義縣,番路鄉,120.6075058,23.4277649
1006,169a747c-cbeb-4fd6-9ac6-40d4974cca0c.jpg,0,-128,雲林縣,東勢鄉,120.2564087,23.6962242
1007,169b7b07-6289-46a0-84cf-b20a9743bba4.jpg,0,0,彰化縣,彰化市,120.5693893,24.0754261
1008,169fa94e-fc57-4249-b7fd-dd60288e48d0.jpg,0,-533,嘉義縣,中埔鄉,120.5365295,23.4041824
1009,16a50ba8-3a1b-4d8d-b29e-a85af2b88060.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
1010,16a9e55c-8e23-4d36-a489-1dba29eed2d5.jpg,0,-102,雲林縣,崙背鄉,120.3339615,23.7785912
1011,16ad4dc2-1170-4a7c-9c30-ca67b704a330.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
1012,16c20974-5ed2-477d-8dc9-7666458bb557.jpg,0,0,彰化縣,溪湖鎮,120.4831848,23.9518013
1013,16cda7ef-e423-402c-85b2-ddde1388eb62.jpg,0,-128,雲林縣,元長鄉,120.3279495,23.6425228
1014,16d3971b-fff7-4a6f-998c-5970635641ee.jpg,0,-102,彰化縣,埔鹽鄉,120.4594345,23.9921265
1015,16dda601-2ede-4dfa-9a6a-73200fcd3cf1.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
1016,16eae44c-0113-4afe-b8e8-fd429f3b80cf.jpg,0,0,雲林縣,西螺鎮,120.4580765,23.77952
1017,16ece99f-72b7-4de1-be34-11db1fdab263.jpg,0,0,南投縣,草屯鎮,120.7321014,23.9833641
1018,16ed88e2-52c7-46de-a2c0-8315eaf80251.jpg,0,0,彰化縣,埤頭鄉,120.4675598,23.8824368
1019,16fe99d0-c1d3-4b33-8354-ce6ca5e3a5f2.jpg,0,0,屏東縣,萬丹鄉,120.4769592,22.5881939
1020,1705f94b-156b-4b01-afee-1dbe1d92f89a.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
1021,170901fc-c322-491e-a6e0-58b96bf88ff4.jpg,0,-102,雲林縣,虎尾鎮,120.429306,23.7167091
1022,170a65b2-4cb3-49ee-8c4c-e27f9cecabe0.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
1023,170a8111-2405-4117-afbc-3188f12bd94c.jpg,0,-128,彰化縣,社頭鄉,120.6022034,23.9054585
1024,1710cc2b-62bd-43b9-a00d-9843357b6df5.jpg,0,0,雲林縣,虎尾鎮,120.429306,23.7167091
1025,171ef79a-5512-4857-8cf8-9a5bea105e50.jpg,0,-116,桃園市,觀音區,121.114212,25.027483
1026,172481cb-b281-485b-996d-bf6d403328b5.jpg,0,-102,彰化縣,溪州鄉,120.5224915,23.827343
1027,17258899-e997-4e0a-b42b-c2b489d4a1d7.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
1028,17348977-6cb2-4a5f-a2db-38f59eb676ec.jpg,0,0,屏東縣,萬丹鄉,120.4769592,22.5881939
1029,173f60c7-85b0-4299-9e8d-a640d17d2d0e.jpg,0,0,屏東縣,里港鄉,120.506134,22.7986412
1030,1742d7c3-4b70-4608-a664-caaeb2781275.jpg,0,0,高雄市,大寮區,120.4111404,22.5929337
1031,1746ab4c-4c19-4777-9cde-2acad0b32cd6.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
1032,177abaa6-bf04-4c4a-8c95-99a014650c82.jpg,0,0,雲林縣,東勢鄉,120.2564087,23.6962242
1033,1787aec4-e21e-4c2c-b3cf-e12622bb63d2.jpg,0,-102,南投縣,集集鎮,120.7852859,23.8370876
1034,178d5c61-6b4f-49db-86bf-9b11cc00adec.jpg,0,0,雲林縣,口湖鄉,120.1413803,23.5540924
1035,178df083-1c9f-4c5b-9706-9f0f56ba06f7.jpg,0,0,雲林縣,北港鎮,120.2940063,23.592289
1036,17925ae3-ad8a-433c-8650-561aed6a0608.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
1037,179470f0-3e62-4672-9e21-0f03f68a2779.jpg,0,-174,高雄市,大樹區,120.4254074,22.7110958
1038,17ab6106-a777-446e-922b-cb0f8bf5dea3.jpg,0,-174,高雄市,大樹區,120.4254074,22.7110958
1039,17b35632-cbfa-4a7e-99cd-b0fbc37b8439.jpg,0,0,嘉義縣,六腳鄉,120.2714767,23.510273
1040,17b965a9-0d9e-4621-9fac-198bbe59d848.jpg,0,0,臺南市,東山區,120.4441452,23.2784214
1041,17b9ee37-9782-4810-aba4-7f3f21450bb2.jpg,0,0,雲林縣,崙背鄉,120.3339615,23.7785912
1042,17be8db1-09c8-4f1e-9e57-9b61348e5e72.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
1043,17d15eba-d96f-4068-a3a6-17bdb2a6264e.jpg,0,0,彰化縣,二林鎮,120.4042206,23.9163017
1044,17d2fc74-0099-4681-9c7c-bcc7921df4c0.jpg,0,0,高雄市,大寮區,120.4111404,22.5929337
1045,17d56f8c-705c-4c4b-b059-446642b82aad.jpg,0,0,雲林縣,四湖鄉,120.1938248,23.6463451
1046,17dd5a01-4e60-433d-8df9-5a317ae23fa7.jpg,0,0,雲林縣,四湖鄉,120.1938248,23.6463451
1047,17e03b5f-e63d-47bd-80e6-46e5e22393af.jpg,0,0,雲林縣,虎尾鎮,120.429306,23.7167091
1048,17e2fc88-f315-4f2c-85e1-4d9df64acbcb.jpg,0,-128,彰化縣,二林鎮,120.4042206,23.9163017
1049,17eb32e1-35cd-454d-ac75-185ae996b0cf.jpg,0,0,嘉義縣,番路鄉,120.6075058,23.4277649
1050,17f1287d-7539-4bab-a38a-2e26c871615a.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
1051,17f98cd4-3e7e-426a-8387-ac29d240d4ae.jpg,0,0,臺南市,東山區,120.4441452,23.2784214
1052,17fc0a63-281d-46dd-b5cd-ed0b445485e1.jpg,0,-144,南投縣,名間鄉,120.6774521,23.8511734
1053,18005f91-60fd-4681-8ff0-dcf3f844abf0.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
1054,180d7321-e3ac-47af-b319-4430686614ac.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
1055,180efe99-a9e3-4e87-a4da-4e37157a07b5.jpg,0,-144,雲林縣,古坑鄉,120.6117096,23.6255703
1056,18128be2-b71a-4883-8d0a-d8d9fb49c7a3.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
1057,1814463f-3317-4a76-977b-7dbee0a91878.jpg,0,0,雲林縣,西螺鎮,120.4580765,23.77952
1058,181eff6a-49f3-4672-ae1f-5d8be424338b.jpg,0,0,彰化縣,埔鹽鄉,120.4594345,23.9921265
1059,18203eca-7e0b-4587-9d46-339bf7e8a81f.jpg,0,-356,臺東縣,東河鄉,121.2517548,22.9797649
1060,182e10fe-c05d-4c61-be1d-4176ddc3149d.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
1061,182f0199-62ac-4046-867a-6373da58c0dd.jpg,0,0,雲林縣,褒忠鄉,120.3116074,23.7162247
1062,18396809-d4ce-4fde-91de-0b3bb0f5db76.jpg,0,-116,桃園市,觀音區,121.114212,25.027483
1063,183e8412-b5b9-4fb8-acae-a7293b97eb25.jpg,0,-174,彰化縣,大村鄉,120.5586853,23.9921856
1064,18439084-d2ac-4ec1-98c9-4d3bf5acc029.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
1065,1845fbf2-47f5-4854-b81e-7ea55f06362e.jpg,0,0,臺南市,南化區,120.5441742,23.1152229
1066,184601ca-c4b9-4b08-9f55-8caf71820847.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
1067,1846e6c0-2d41-43d5-9b38-b42d447e50ac.jpg,0,-102,雲林縣,土庫鎮,120.3647156,23.6912041
1068,1849e202-048e-438f-bc42-b257b900e9f5.jpg,0,-356,彰化縣,二林鎮,120.4042206,23.9163017
1069,184bc3c4-ecae-4360-a22d-fde2bca40dd2.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
1070,185425ec-bfeb-46cf-86d0-71bd2259ebe0.jpg,0,0,花蓮縣,吉安鄉,121.5648117,23.9555264
1071,185a85cf-982b-41bc-97eb-62eb58c829a3.jpg,0,0,南投縣,竹山鎮,120.7100983,23.6981869
1072,185c00b3-b4fe-47ee-9ade-a86c16747c1d.jpg,0,0,高雄市,鳥松區,120.3727798,22.6625843
1073,1861a85f-b5aa-4dc6-a6df-b2f8f0cc2603.jpg,0,-144,雲林縣,西螺鎮,120.4580765,23.77952
1074,1864e76c-712f-48ef-8674-063b7b515720.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
1075,1887ad40-8237-4c63-9ec7-0435d33bb5ac.jpg,0,0,雲林縣,虎尾鎮,120.429306,23.7167091
1076,18925c43-1bf6-4774-8213-755687fea115.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
1077,1894ea92-47d1-4c84-b20c-c829409c98a8.jpg,0,-128,彰化縣,社頭鄉,120.6022034,23.9054585
1078,189802d2-1fac-4e73-becf-b6aa1f1878d9.jpg,0,0,花蓮縣,吉安鄉,121.5648117,23.9555264
1079,189a37ee-e9c3-4062-9de6-48e24154da3c.jpg,0,0,雲林縣,斗六市,120.5600815,23.7066097
1080,18adf98a-3c29-4dbe-8241-6f88769ef0c5.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
1081,18aed2c8-530c-4cd0-9fd4-e99721e62301.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
1082,18b13d82-76c5-4b16-bb7c-45be2905afbe.jpg,0,0,屏東縣,東港鎮,120.4737549,22.4614105
1083,18b4302a-25d4-419c-b0eb-bdac3e015d6d.jpg,0,-102,彰化縣,福興鄉,120.4227676,24.0330505
1084,18b7daab-1504-4f7a-8200-abbef56ffa2a.jpg,0,-533,嘉義縣,中埔鄉,120.5365295,23.4041824
1085,18cbbe48-991b-494a-ba64-ec68daa0bec2.jpg,0,0,彰化縣,大城鄉,120.2952423,23.8594379
1086,18cdc77f-8383-4e0b-9b6d-e72e277f0f42.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
1087,18ce7071-c6c6-4a2f-9389-cf5702df7c46.jpg,0,0,高雄市,大寮區,120.4111404,22.5929337
1088,18d4094d-d4d3-4d12-bc21-834fa3d72bca.jpg,0,0,臺南市,南化區,120.5441742,23.1152229
1089,18d4ac4d-ea2d-4e8d-aed4-d43c4c3aa50d.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
1090,18d4b1de-f667-43a2-8f84-2c9510ed818f.jpg,0,0,臺東縣,東河鄉,121.2517548,22.9797649
1091,18db3a61-276e-4158-980d-5b423fbc91e2.jpg,0,0,雲林縣,東勢鄉,120.2564087,23.6962242
1092,18f26a30-05c0-4942-bf20-75ae83c149c3.jpg,0,0,彰化縣,田中鎮,120.5903549,23.8573418
1093,18f566c5-7af8-4a87-aa1c-0481585bd9bc.jpg,0,-144,苗栗縣,三義鄉,120.770195,24.380928
1094,18f652ba-6e10-4f72-8cf3-69625343b28a.jpg,0,-128,雲林縣,元長鄉,120.3279495,23.6425228
1095,18f79bdb-36a8-473a-9081-a2672c77251d.jpg,0,0,屏東縣,里港鄉,120.506134,22.7986412
1096,18f92214-bbf2-43a7-bb85-46816db15ef3.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
1097,190003b8-f743-439e-acd2-3b3cf2da3aae.jpg,0,0,南投縣,集集鎮,120.7852859,23.8370876
1098,19004952-7622-4655-a9a2-d291376b16f0.jpg,0,-174,高雄市,大樹區,120.4254074,22.7110958
1099,19080fcb-aa64-40b3-8ea8-fd0b2c19a1f3.jpg,0,0,屏東縣,里港鄉,120.506134,22.7986412
1100,1908b91f-ba4b-495b-8315-120ee2c2296b.jpg,0,0,臺南市,善化區,120.2988281,23.1403961
1101,190c443b-fb96-46e4-a92f-e564d4fb4a5a.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
1102,19187009-7a98-4e04-bab5-07b59df9b02e.jpg,0,0,南投縣,國姓鄉,120.8675461,24.0313301
1103,191a7028-a266-4d66-a62b-4c7751581faa.jpg,0,0,彰化縣,田中鎮,120.5903549,23.8573418
1104,191bc561-51d7-4cfc-b9f9-a3af4bdcffe6.jpg,0,0,雲林縣,四湖鄉,120.1938248,23.6463451
1105,1924f69f-f95b-4610-84c3-d8b2074bef45.jpg,0,0,南投縣,國姓鄉,120.8675461,24.0313301
1106,192b9fde-c172-427a-a5d2-072d05135d05.jpg,0,-356,彰化縣,社頭鄉,120.6022034,23.9054585
1107,1932639b-f60e-4100-b789-4bb990359df3.jpg,0,0,新竹縣,新埔鎮,121.0939865,24.8414459
1108,1934a360-e9ab-45e5-a7b9-8999ce5aeb2d.jpg,0,0,雲林縣,東勢鄉,120.2564087,23.6962242
1109,19367a00-8455-4f9d-bc73-1c5fa7e2df82.jpg,0,0,花蓮縣,吉安鄉,121.5648117,23.9555264
1110,1939ca24-71f3-4c5b-8120-5195f16d8cc9.jpg,0,0,彰化縣,大城鄉,120.2952423,23.8594379
1111,19460321-2e23-4a17-bbdb-faf856a10ef8.jpg,0,-116,雲林縣,土庫鎮,120.3647156,23.6912041
1112,194d436e-c886-4283-91e9-1599bc29523f.jpg,0,0,嘉義縣,中埔鄉,120.5365295,23.4041824
1113,194f69ca-ed5e-4117-9eb1-b5e7fca96b1c.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
1114,1951ee2b-f6f0-4ad2-8097-8ab3d35f9d44.jpg,0,0,南投縣,國姓鄉,120.8675461,24.0313301
1115,19521319-524e-4894-ae40-67ce3d9a370b.jpg,0,0,嘉義縣,鹿草鄉,120.3045425,23.4082069
1116,19530966-fe3f-4263-a575-7488b372297a.jpg,0,0,屏東縣,新園鄉,120.449707,22.5161438
1117,19571635-4d8b-481c-a90f-cdacfaa3a646.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
1118,1958d64d-2a5a-4d52-a915-7ed9971ae6ec.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
1119,195a9336-a00a-46a6-b3a7-1736a1b17ed6.jpg,0,0,嘉義縣,番路鄉,120.6075058,23.4277649
1120,195e3b12-ea87-48fd-a00b-333e8a8f03b2.jpg,0,0,臺中市,龍井區,120.5243378,24.2018719
1121,195f1a64-9f3a-47a3-8d1d-6020038ccc83.jpg,0,-144,南投縣,名間鄉,120.6774521,23.8511734
1122,195f1c07-69a8-42b1-8a7a-756e3276a97f.jpg,0,-102,彰化縣,大村鄉,120.5586853,23.9921856
1123,1965c4ff-7094-42c9-aec4-77081244cba7.jpg,0,0,嘉義縣,六腳鄉,120.2714767,23.510273
1124,1965c7fd-05cd-4229-8565-d284d9d429d8.jpg,0,0,苗栗縣,大湖鄉,120.8631439,24.393795
1125,1966fb03-4c8f-4d33-af4e-daf75f3adafa.jpg,0,-144,雲林縣,莿桐鄉,120.5290298,23.7698288
1126,19681a1f-ce59-4e54-9c18-42ff29d4237d.jpg,0,0,嘉義縣,中埔鄉,120.5365295,23.4041824
1127,19726be9-9b22-43f5-ad56-6d6288c631d2.jpg,0,-128,彰化縣,永靖鄉,120.5415955,23.9214935
1128,19746ccc-6685-4f18-9341-28a5e248fbb0.jpg,0,0,臺中市,沙鹿區,120.5837555,24.2343445
1129,19765ac0-66e6-4a24-a069-43613259a0ef.jpg,0,0,彰化縣,芳苑鄉,120.3408279,23.9579506
1130,197f9cd9-8557-48ec-ab6d-08876df5a5db.jpg,0,-128,彰化縣,竹塘鄉,120.4136505,23.8506813
1131,1982765d-5e7f-4310-b5cb-2f858e751622.jpg,0,0,彰化縣,大村鄉,120.5586853,23.9921856
1132,19896c2a-2eb7-4ad8-8dbb-5b50d51a1fb2.jpg,0,0,南投縣,國姓鄉,120.8675461,24.0313301
1133,199f6623-4b31-4afb-a663-0b60779547c1.jpg,0,0,臺中市,大安區,120.590065,24.3646622
1134,199febd7-9905-48b8-b2e9-7b4df2e98a2a.jpg,0,0,臺中市,清水區,120.57724,24.2936974
1135,19a007e6-c14a-48a3-bce1-0184e054c3dd.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
1136,19a96adb-24db-4fa0-b08c-3a99385e97ca.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
1137,19b0576d-3bdf-49f1-9743-ddb3a2d395f7.jpg,0,0,雲林縣,二崙鄉,120.3964539,23.7926483
1138,19b06a66-60f6-4a41-bb95-d233c7d03867.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
1139,19b29078-ebed-4a64-989d-aa9c18c979e5.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
1140,19b54b3e-809c-414b-9ff2-4939c6d50c51.jpg,0,0,屏東縣,新園鄉,120.449707,22.5161438
